T_h0,T_h20,T_h50,T_h70,T_h90,T_h120,rho_h0,rho_h40,rho_h90,rho_h120,parts_n2,cp,gamma,res,mod,Xi,lambda,phi,
255.83,215.03,205.36,188.83,149.34,334.64,1.2037,0.0038373,4.6666e-06,2.2141e-08,0.75947,1312.4,-1.0965,7554.6,250.54,40.614,14.435,49.648
288.09,210.99,237.39,252.5,236.25,363.01,1.126,0.0045989,3.1444e-06,2.2651e-08,0.84926,1302.1,-0.59689,7616.8,260.35,38.261,26.94,63.322
289.93,228.82,289.41,201.79,205.25,364.33,1.1744,0.0034033,3.8882e-06,2.3232e-08,0.82157,1448.3,-0.70963,7562.8,254.95,37.852,18.809,55.908
303.98,226.02,291.07,197.28,161.59,328.27,1.2748,0.0053945,3.9365e-06,2.1135e-08,0.84454,1322.1,-0.73499,7614.1,232.88,39.538,22.683,58.382
308.13,222.01,288.59,175.85,201.54,413.46,1.2791,0.0032296,3.3781e-06,2.25e-08,0.83701,1419.6,-2.0787,7586.8,220.6,33.867,5.8488,43.839
297.07,199.47,265.85,222.76,168.68,371.93,1.2179,0.0035308,3.5968e-06,2.3659e-08,0.75881,1347.5,-1.5617,7559.1,240.53,34.048,8.1092,46.541
261.76,224.53,255.31,229.52,209.4,356.08,1.2528,0.0043198,3.4514e-06,2.7704e-08,0.72195,1486.8,-0.87492,7576.6,279.78,37.876,17.106,54.157
288.98,214.37,249.59,139.18,200.66,352.83,1.2053,0.0042028,2.6484e-06,2.1353e-08,0.85454,1439.3,-0.75066,7563,209.24,33.078,14.572,54.984
275.94,220.14,288.85,218.34,156.94,367.65,1.1078,0.0035195,3.1078e-06,1.8853e-08,0.73365,1339.2,-1.135,7581.6,221.76,35.51,12.401,50.711
304.67,224.1,271.18,179.33,144.35,310.88,1.4855,0.0044862,3.6542e-06,2.0129e-08,0.73324,1424.5,-2.4759,7567,225.78,36.968,5.0085,41.486
240.16,226.41,261.71,263.8,175.23,370.23,1.1108,0.0036876,2.7988e-06,2.6963e-08,0.87422,1370.2,-1.8711,7579.4,253.06,41.324,9.4192,44.306
282.41,207.63,252.86,211.75,180.21,338.35,1.2431,0.0046333,3.3493e-06,2.3977e-08,0.72497,1304.9,-1.0804,7581.8,265.37,42.569,17.147,51.047
315.97,216.83,263.6,236.44,197.25,379.13,1.3028,0.0032598,3.8242e-06,2.4542e-08,0.74243,1319.7,-2.1471,7567.5,216.36,39.66,7.0453,42.62
320.22,218.26,276.17,192.54,226.86,363.12,1.278,0.003524,4.0124e-06,2.6946e-08,0.72404,1405,-1.1517,7604.6,239.89,37.151,13.591,50.95
259.34,214.77,285.33,259.62,155.99,419.44,1.3776,0.0040843,3.3193e-06,2.1507e-08,0.85039,1345.7,-0.62837,7626.7,267.12,40.152,30.061,64.403
290.09,213.99,259.72,235.91,168.22,389.67,1.3041,0.0041439,3.5019e-06,2.6828e-08,0.89018,1388.8,-0.62004,7636.7,263.12,36.551,26.362,64.279
332.35,223.51,275.88,196.55,158.38,315.79,1.1827,0.0034734,3.8887e-06,2.3412e-08,0.86831,1446.8,-1.6421,7567.7,295.74,35.653,8.6518,46.304
293.47,211.31,261.99,199.2,199.39,340.55,1.1186,0.0042765,3.2459e-06,2.6808e-08,0.77677,1425.5,-0.5433,7641.1,280.06,40.458,38.555,70.62
298.22,215.6,273.62,222.11,187.41,339.24,1.1898,0.0039126,3.2116e-06,2.9184e-08,0.89722,1306,-1.5713,7558.7,280.21,42.891,11.745,45.802
246.75,237.44,248.31,221.67,212.47,363.68,1.4546,0.0053763,3.583e-06,1.5465e-08,0.74356,1336.4,-0.58364,7560.7,261.64,42.397,25.27,58.5
265.68,215.19,293.33,246.32,197.14,385.65,1.3121,0.0038091,3.7573e-06,2.3504e-08,0.7591,1436,-1.5557,7591.2,260.26,40.505,11.257,46.542
287.86,219.95,275.6,217.28,165.64,379.67,1.3659,0.003733,4.6567e-06,2.4119e-08,0.78269,1343.5,-0.75131,7580.9,272.61,40.829,21.324,56.127
290.55,226.54,296.84,153.51,180.81,368.83,1.2967,0.0033476,2.8965e-06,2.8953e-08,0.7955,1424.7,-0.97289,7567.7,282.96,40.669,17.617,52.724
312.64,202.68,243.26,179.15,183.96,344.61,1.3564,0.0032725,2.4546e-06,2.6027e-08,0.8545,1362.4,-0.85796,7583.9,221.01,38.102,17.972,54.879
296.57,220.18,231.82,202.58,177.45,405.34,1.3165,0.0039715,4.2856e-06,1.9776e-08,0.778,1485.5,-2.335,7621.4,261.83,36.433,5.825,42.644
294.9,209.72,281.49,223.05,213.48,349.35,1.2886,0.0043966,2.961e-06,2.5781e-08,0.89583,1409.9,-1.1608,7611.9,236.06,40.565,15.923,51.147
277.3,217.82,279.22,250.06,196.3,401.21,1.0222,0.0037754,3.6416e-06,2.0824e-08,0.74608,1442.2,-1.7491,7609.1,266.04,33.476,7.5494,46.171
270.05,216.93,256.24,224.3,244.13,347.94,1.2897,0.0034828,4.3037e-06,2.0154e-08,0.81764,1373.2,-2.1135,7600.4,248.96,41.77,8.1768,42.887
267.4,217.53,323.66,187.33,198.82,333.09,1.3281,0.0041638,3.8913e-06,2.3606e-08,0.82406,1462.2,-0.53851,7558.4,297.48,39.513,23.702,59.342
266.9,215.04,240.06,193.38,174.9,341.86,1.1384,0.0037891,2.9344e-06,3.1709e-08,0.71886,1486,-1.298,7554.7,234.24,40.36,12.662,48.031
301.12,219.6,275.75,231.82,148.52,345.46,1.042,0.0037754,4.0696e-06,2.8587e-08,0.87556,1416.5,-0.64137,7642.3,280.04,35.859,25.394,63.996
284.45,225.79,277.69,233.41,182.18,359.03,1.2338,0.0036052,4.3538e-06,2.5032e-08,0.82936,1361.5,-0.77745,7597.6,236.25,40.881,21.599,56.346
292.12,223.41,241.1,191.81,190.05,351.3,1.354,0.0046706,3.1515e-06,2.9376e-08,0.87922,1419.5,-2.268,7644.4,254.92,40.284,7.3983,42.729
283.89,213.85,277.17,216.91,175.88,404.28,1.2471,0.0053652,3.3223e-06,2.7821e-08,0.87451,1486.7,-1.8369,7570.7,265.39,33.721,6.6314,44.89
274.52,220.72,299.79,251.93,184.31,383.1,1.1929,0.0043306,4.6492e-06,2.5784e-08,0.79095,1349.3,-2.0688,7638.3,291.37,38.583,7.805,43.897
283.26,211.67,302.24,214.11,173.17,414.61,1.306,0.0043582,2.8967e-06,2.717e-08,0.83286,1324.6,-1.3146,7577.5,271.67,35.834,11.104,49.028
301.78,235.85,263.92,215.78,197.67,390.08,1.2772,0.0041985,3.2103e-06,2.3843e-08,0.84276,1476.9,-1.9417,7551.9,267.48,37.385,7.3695,43.97
275.12,215.81,252.4,207.98,165.39,350.88,1.2367,0.0040872,3.3706e-06,2.4237e-08,0.80307,1431.5,-2.4018,7622.2,240.01,41.319,6.8962,41.806
275.09,200.19,223.06,173.16,179.07,344.51,1.153,0.0040203,3.1046e-06,2.1847e-08,0.82623,1471.9,-2.4484,7607.1,299.69,38.535,6.1903,42.175
281.17,212.26,266.1,214.74,141.11,353.57,1.3,0.0037146,3.7965e-06,2.9957e-08,0.87725,1486.2,-0.88157,7575.9,289.79,38.934,17.768,54.071
280.1,222.37,292.6,219.84,166.03,355.5,1.2042,0.0044484,3.7474e-06,2.7738e-08,0.84403,1369.4,-1.534,7605.7,215.65,38.621,10.405,46.657
298.55,216.9,301.45,230.01,174.49,356.15,1.1975,0.0041206,3.9528e-06,2.354e-08,0.83875,1489,-2.0685,7620.6,210.93,36.899,6.7997,43.553
284.85,216.99,237.5,178.14,210.65,341.05,1.4328,0.002889,3.7693e-06,2.5003e-08,0.7436,1414.3,-0.74438,7617.1,259.96,33.56,18.147,58.652
231.51,215.16,292.92,220.53,186.36,377.19,1.0857,0.0047127,2.9637e-06,2.5189e-08,0.72863,1411.9,-0.50916,7626.7,284.87,42.168,40.633,70.618
308.33,218.11,251.22,172.53,185.42,365.48,1.3296,0.0035245,3.9769e-06,2.5357e-08,0.73421,1487.7,-1.681,7594.1,294.19,39.559,10.239,45.992
277.79,220.77,271.74,220.34,196.34,344.91,1.1453,0.0041803,4.6311e-06,2.3466e-08,0.72252,1388.8,-1.1004,7590.1,283.34,37.036,13.778,51.227
268.11,213.56,243.55,194.51,149.67,347.1,1.1165,0.0036464,3.319e-06,1.8998e-08,0.79901,1441.3,-0.98715,7628.5,207.41,36.939,16.562,54.274
250.31,214.55,243.52,201.63,166.48,330.37,1.0185,0.0042825,4.7001e-06,3.6117e-08,0.74424,1396.5,-1.252,7602.4,226.49,33.684,10.241,49.366
279.27,205.75,231.95,275.36,179.17,370.1,1.3442,0.0031576,3.7479e-06,2.7509e-08,0.82903,1410.5,-0.93622,7627.2,222.8,36.709,17.182,55.097
294.51,234.87,262.27,203.37,195.2,386.81,1.3218,0.0041351,3.1194e-06,2.8149e-08,0.78848,1480.9,-0.56636,7603.2,271.65,34.793,22.328,61.969
267.5,208.66,264.43,210.99,188.42,337.92,1.2333,0.0036981,3.2788e-06,2.0809e-08,0.73083,1491.3,-2.3713,7631.9,272.83,34.758,5.4983,42.992
268.31,211.81,280.71,228.07,187.71,351.49,1.1324,0.0040027,4.1835e-06,2.7137e-08,0.81521,1449.5,-1.7911,7562.3,250.44,36.473,7.675,44.751
239.32,204.71,263.6,236.64,179.27,366.56,1.1352,0.0029213,3.5564e-06,2.0244e-08,0.88925,1481.3,-1.2854,7552.5,267.14,41.372,13.538,48.326
299.07,203.85,269.33,222.53,198.07,376.92,1.2924,0.0043392,3.3125e-06,2.6896e-08,0.72322,1311.5,-2.4595,7578.5,259.5,42.622,6.7639,41.188
262.22,208.41,260.15,227.03,179.88,335.55,1.0677,0.0038149,3.3673e-06,2.2324e-08,0.78701,1318.3,-1.7293,7551.1,257.33,40.897,9.6474,44.73
